EC 46.pdf timeline — 285 distinct documents
==================================================================================================================================
  #  DATE          DOC NO         NATURE                           SURVEY(S)                        EXTENT | CONSIDERATION
==================================================================================================================================
242  21-Nov-2008   10331/2008     உரிமை மாற்றம்                    46/2                             1200 சஅடி | 26,400/-
243  21-Nov-2008   10335/2008     உரிமை மாற்றம்                    46/1B                            1200 சஅடி | 26,400/-
244  21-Nov-2008   10352/2008     உரிமை மாற்றம்                    46/1D                            1200 சஅடி | 26,400/-
245  21-Nov-2008   10353/2008     உரிமை மாற்றம்                    46/1D                            1200 ச அடி | 26,400/-
246  21-Nov-2008   10355/2008     உரிமை மாற்றம்                    46/1D                            1200 ச அடி | 26,400/-
247  15-Dec-2008   10900/2008     உரிமை மாற்றம்                    46/1D                            1200 சதுரடி | 26,400/-
248  15-Dec-2008   10902/2008     உரிமை மாற்றம்                    46/1C, 46/1D                     1200 சதுரடி | 26,400/-
249  15-Dec-2008   10903/2008     உரிமை மாற்றம்                    46/1B, 46/1C                     1200 சதுரடி | 26,400/-
250  26-Dec-2008   11163/2008     உரிமை மாற்றம்                    46/2                             1200 சதுரடி | 26,400/-
251  26-Dec-2008   11164/2008     உரிமை மாற்றம்                    46/2                             1200 சதுரடி | 26,400/-
252  26-Dec-2008   11165/2008     உரிமை மாற்றம்                    46/1D                            1200 சதுரடி | 26,400/-
253  29-Dec-2008   257/2009       உரிமை மாற்றம்                    45/4, 46/1C, 46/1D               1200 ச அடி | 26,400/-
254  21-Jan-2009   10329/2008     உரிமை மாற்றம்                    46/1C                            1200 ச அடி | 26,400/-
255  21-Jan-2009   250/2009       உரிமை மாற்றம்                    46/1C                            1200 ச அடி | 26,400/-
256  21-Jan-2009   251/2009       உரிமை மாற்றம்                    46/1C                            1200 ச அடி | 26,400/-
257  21-Jan-2009   252/2009       உரிமை மாற்றம்                    46/1C                            1200 ச அடி | 26,400/-
258  05-Mar-2009   1567/2009      உரிமை மாற்றம்                    N/A                              N/A
259  05-Mar-2009   266            உரிமை மாற்றம், பெருநகர் அல்லாத   46/1D                            1200 ச அடி | 26,400/-
260  06-Apr-2009   267            உரிமை மாற்றம், பெருநகர் அல்லாத   46/1D                            1200 ச அடி | 32,340/-
261  04-May-2009   268            உரிமை மாற்றம், பெருநகர் அல்லாத   45/4, 46/1D                      1200 ச அடி | 26,400/-
262  28-May-2009   269            உரிமை மாற்றம், பெருநகர் அல்லாத   46/1C                            1200 சஅடி | 26,400/-
263  28-May-2009   270            உரிமை மாற்றம், பெருநகர் அல்லாத   46/1D                            1200 சஅடி | 26,400/-
264  28-May-2009   271            உரிமை மாற்றம், பெருநகர் அல்லாத   46/1A                            2400 ச அடி | 52,000/-
265  15-Jun-2009   272            உரிமை மாற்றம், பெருநகர் அல்லாத   45/5, 46/1D                      1200 ச அடி | 26,400/-
266  20-Jul-2009   273            உரிமை மாற்றம், பெருநகர் அல்லாத   46/1D                            1200 சஅடிகாலிமனை
267  20-Jul-2009   274            உரிமை மாற்றம், பெருநகர் அல்லாத   46/1D                            1200 ச அடி | 26,400/-
268  19-Feb-2010   275            உரிமை மாற்றம், பெருநகர் அல்லாத   46/2                             1200 சதுரடி | 53,500/-
269  07-Jan-2011   276            உரிமை மாற்றம், பெருநகர் அல்லாத   46/1A, 46/1B                     1200 ச அடி | 53,000/-
270  14-Jan-2011   277            N/A                              45/5, 46/1D                      2400 ச அடி | 30,000/-
271  25-Mar-2011   278            உரிமை மாற்றம், பெருநகர் அல்லாத   46/1A, 46/1B                     1200 ச அடி | 26,400/-
272  20-Apr-2011   279            உரிமை மாற்றம், பெருநகர் அல்லாத   46/1D                            1155 ச அடி | 25,410/-
273  23-May-2012   280            குடும்ப விடுதலை                  46/2                             N/A | 90,332/-
274  28-Jan-2014   281            உரிமை மாற்றம், பெருநகர் அல்லாத   46/1D                            1200 ச அடி | 1,92,000/-
275  25-Jun-2014   282            உரிமை மாற்றம், பெருநகர் அல்லாத   N/A                              1200 சதுரடி | 96,000/-
276  28-Nov-2014   283            உரிமை வைப்பு, ஆவணம் வேண்டும் ப.. 45/4, 46/1B                      1200 சஅடி | 1,20,000/-
277  20-Dec-2016   284            உரிமை மாற்றம், பெருநகர் அல்லாத   46/1C                            1200 சஅடி | 96,000/-
278  28-Sep-2018   285            விற்பனை ஆவணம்/ கிரைய ஆவணம்       46/2                             1200ச.அடி(111.48ச.மீ)
279  30-Apr-2019   286            விற்பனை ஆவணம்/ கிரைய ஆவணம்       46/2                             1200.0 சதுரடி | 1,80,000/-
280  24-Feb-2021   287            விற்பனை ஆவணம்/ கிரைய ஆவணம்       46/2                             1200.0 சதுரடி
281  01-Sep-2022   288            விற்பனை ஆவணம்/ கிரைய ஆவணம்       46/30                            1200.0 சதுரடி | 50,000/-
282  26-Apr-2023   289            விற்பனை ஆவணம்/ கிரைய ஆவணம்       46/1A, 46/27                     1200.0 சதுரடி | 1,32,000/-
283  17-Jul-2023   290            விற்பனை ஆவணம்/ கிரைய ஆவணம்       46/63                            1200.0 சதுரடி | 1,32,000/-
284  07-Mar-2024   291            விற்பனை ஆவணம்/ கிரைய ஆவணம்       46/1A1A                          1200.0 சதுரடி | 1,32,000/-
285  11-Dec-2024   292            இரசீது ஆவணம்                     N/A                              N/A
